order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status,revenue,year,month
O024301,C04307,R0008,2026-03-07,1551.18,0,27,Card,Delivered,1578.18,2026,March
O024302,C01383,R0178,2024-12-29,1048.34,104.83,48,UPI,Cancelled,991.51,2024,December
O024303,C01307,R0004,2024-05-21,554.22,55.42,59,UPI,Delivered,557.8,2024,May
O024304,C04067,R0020,2024-07-14,486.4,48.64,42,UPI,Delivered,479.76,2024,July
O024305,C04993,R0193,2024-07-19,1228.59,0,26,Card,Delivered,1254.59,2024,July
O024306,C02813,R0150,2024-01-14,593.03,0,53,Wallet,Refunded,646.03,2024,January
O024307,C03879,R0155,2024-11-05,1175.36,0,32,UPI,Delivered,1207.36,2024,November
O024308,C02503,R0049,2024-11-21,258.81,25.88,58,Cash,Cancelled,290.93,2024,November
O024309,C02904,R0064,2025-04-06,757.54,75.75,57,UPI,Delivered,738.79,2025,April
O024310,C01969,R0062,2025-05-04,709.5,0,35,UPI,Delivered,744.5,2025,May
O024311,C00299,R0010,2025-02-22,561.41,0,55,UPI,Cancelled,616.41,2025,February
O024312,C02864,R0084,2025-11-06,1535.75,0,54,UPI,Refunded,1589.75,2025,November
O024313,C04461,R0042,2025-05-05,1308.24,130.82,44,UPI,Delivered,1221.42,2025,May
O024314,C01386,R0021,2026-02-12,1434.47,0,50,Cash,Refunded,1484.47,2026,February
O024315,C01335,R0147,2025-04-10,758.45,75.85,31,UPI,Refunded,713.6,2025,April
O024316,C01527,R0023,2025-09-15,581.08,0,20,UPI,Delivered,601.08,2025,September
O024317,C01715,R0041,2025-03-01,255.11,0,48,UPI,Delivered,303.11,2025,March
O024318,C00641,R0007,2026-01-16,903.34,0,29,UPI,Delivered,932.34,2026,January
O024319,C02145,R0038,2026-02-01,333.85,0,30,Cash,Delivered,363.85,2026,February
O024320,C00706,R0112,2026-02-28,551.03,0,21,Wallet,Delivered,572.03,2026,February
O024321,C00340,R0173,2025-10-02,1436.09,0,23,Card,Cancelled,1459.09,2025,October
O024322,C03312,R0179,2024-02-06,304.4,30.44,36,Cash,Delivered,309.96,2024,February
O024323,C01116,R0007,2025-08-10,480.99,48.1,54,Wallet,Delivered,486.89,2025,August
O024324,C03700,R0198,2025-10-14,880.45,88.05,53,Cash,Delivered,845.4,2025,October
O024325,C02024,R0097,2025-12-31,1233.95,0,44,UPI,Delivered,1277.95,2025,December
O024326,C00419,R0122,2025-11-02,1585.33,158.53,46,Wallet,Refunded,1472.8,2025,November
O024327,C00784,R0019,2025-06-22,1261.46,126.15,49,UPI,Cancelled,1184.31,2025,June
O024328,C03305,R0163,2025-09-07,727.69,72.77,45,Wallet,Refunded,699.92,2025,September
O024329,C01088,R0084,2024-01-23,915.2,91.52,23,UPI,Delivered,846.68,2024,January
O024330,C02553,R0096,2024-04-26,1212.37,0,20,UPI,Delivered,1232.37,2024,April
O024331,C00022,R0057,2024-11-28,303.86,30.39,44,Card,Cancelled,317.47,2024,November
O024332,C04110,R0162,2025-05-26,857.13,85.71,43,UPI,Cancelled,814.42,2025,May
O024333,C04159,R0158,2026-03-17,457.57,0,23,UPI,Refunded,480.57,2026,March
O024334,C03668,R0174,2024-12-26,622.56,62.26,57,Cash,Delivered,617.3,2024,December
O024335,C04538,R0195,2024-10-19,622.41,0,30,Cash,Delivered,652.41,2024,October
O024336,C03380,R0188,2025-02-21,771.28,77.13,57,Wallet,Refunded,751.15,2025,February
O024337,C04219,R0057,2025-02-11,993.86,0,36,Wallet,Delivered,1029.86,2025,February
O024338,C00231,R0138,2026-03-08,1331.7,133.17,53,UPI,Refunded,1251.53,2026,March
O024339,C02770,R0154,2024-12-10,371.32,37.13,43,UPI,Delivered,377.19,2024,December
O024340,C04972,R0118,2025-12-16,521.87,0,37,Cash,Delivered,558.87,2025,December
O024341,C04871,R0014,2025-10-31,1233.76,0,32,UPI,Delivered,1265.76,2025,October
O024342,C02911,R0126,2025-09-02,766.19,76.62,59,UPI,Refunded,748.57,2025,September
O024343,C02304,R0157,2026-02-10,323.87,0,58,Cash,Delivered,381.87,2026,February
O024344,C02788,R0108,2025-12-28,696.24,0,42,Wallet,Cancelled,738.24,2025,December
O024345,C01631,R0118,2024-02-11,1440.11,0,42,Wallet,Delivered,1482.11,2024,February
O024346,C04791,R0082,2026-01-30,658.01,0,45,Wallet,Delivered,703.01,2026,January
O024347,C02251,R0138,2024-02-23,904.15,0,31,UPI,Delivered,935.15,2024,February
O024348,C04214,R0194,2026-03-31,1286.2,0,27,Card,Refunded,1313.2,2026,March
O024349,C02542,R0048,2024-12-24,493.19,0,33,Card,Refunded,526.19,2024,December
O024350,C01992,R0003,2025-05-12,1263.36,126.34,23,Card,Delivered,1160.02,2025,May
O024351,C01082,R0119,2024-09-23,672.52,67.25,22,Card,Delivered,627.27,2024,September
O024352,C01480,R0002,2025-04-15,1280.49,128.05,56,UPI,Delivered,1208.44,2025,April
O024353,C04402,R0148,2024-09-28,985.66,0,32,Card,Delivered,1017.66,2024,September
O024354,C00070,R0118,2024-04-09,689.14,0,24,Cash,Cancelled,713.14,2024,April
O024355,C02066,R0003,2024-08-31,361.65,36.16,55,Wallet,Delivered,380.49,2024,August
O024356,C02763,R0033,2026-03-19,1311.6,0,24,Card,Delivered,1335.6,2026,March
O024357,C01943,R0177,2024-01-10,1222.47,122.25,30,Cash,Delivered,1130.22,2024,January
O024358,C04191,R0008,2024-12-10,1232.7,0,26,UPI,Refunded,1258.7,2024,December
O024359,C00028,R0081,2024-11-26,666.14,0,36,Cash,Delivered,702.14,2024,November
O024360,C00272,R0037,2025-09-09,1123.28,112.33,50,UPI,Delivered,1060.95,2025,September
O024361,C03940,R0062,2024-07-31,504.67,0,30,Card,Refunded,534.67,2024,July
O024362,C04583,R0185,2025-09-24,1167.6,116.76,46,UPI,Cancelled,1096.84,2025,September
O024363,C04803,R0031,2024-04-23,1452.18,145.22,25,UPI,Delivered,1331.96,2024,April
O024364,C02732,R0123,2024-07-19,538.2,0,20,Wallet,Refunded,558.2,2024,July
O024365,C02014,R0046,2024-11-21,758.43,75.84,29,UPI,Cancelled,711.59,2024,November
O024366,C03403,R0164,2024-03-10,746.08,0,33,Card,Delivered,779.08,2024,March
O024367,C04859,R0149,2025-04-20,1537.79,153.78,30,UPI,Delivered,1414.01,2025,April
O024368,C03107,R0111,2024-03-24,376.32,37.63,33,UPI,Delivered,371.69,2024,March
O024369,C03895,R0159,2025-10-10,1178.31,0,50,UPI,Delivered,1228.31,2025,October
O024370,C02821,R0181,2024-01-11,1435.68,143.57,23,UPI,Delivered,1315.11,2024,January
O024371,C01780,R0030,2026-04-10,397.42,39.74,44,Wallet,Delivered,401.68,2026,April
O024372,C04264,R0091,2024-02-18,410.44,0,53,Cash,Delivered,463.44,2024,February
O024373,C02444,R0162,2025-05-06,1371.54,137.15,27,UPI,Delivered,1261.39,2025,May
O024374,C01373,R0046,2024-05-12,586.03,58.6,56,Cash,Delivered,583.43,2024,May
O024375,C02301,R0199,2025-07-07,1257.2,0,20,Wallet,Cancelled,1277.2,2025,July
O024376,C02497,R0193,2024-11-11,959.19,95.92,51,UPI,Refunded,914.27,2024,November
O024377,C00491,R0199,2024-05-25,972.66,97.27,48,Cash,Delivered,923.39,2024,May
O024378,C02088,R0139,2026-02-03,814.03,0,43,UPI,Delivered,857.03,2026,February
O024379,C02238,R0180,2024-12-23,326.77,0,46,Wallet,Refunded,372.77,2024,December
O024380,C03552,R0022,2025-01-28,1315.38,0,49,UPI,Refunded,1364.38,2025,January
O024381,C03711,R0042,2024-03-08,1370.48,137.05,30,Card,Refunded,1263.43,2024,March
O024382,C02742,R0040,2026-02-21,1361.41,0,28,Card,Delivered,1389.41,2026,February
O024383,C04520,R0094,2025-10-03,583,58.3,38,UPI,Refunded,562.7,2025,October
O024384,C02065,R0004,2025-05-17,720.77,0,36,UPI,Refunded,756.77,2025,May
O024385,C02500,R0162,2024-04-19,1314.72,0,22,Wallet,Delivered,1336.72,2024,April
O024386,C01494,R0111,2025-04-17,1531.78,153.18,26,UPI,Cancelled,1404.6,2025,April
O024387,C02889,R0069,2025-08-13,1111.71,111.17,54,Wallet,Cancelled,1054.54,2025,August
O024388,C03433,R0024,2024-06-15,1277.17,127.72,25,Wallet,Cancelled,1174.45,2024,June
O024389,C03460,R0087,2025-10-08,561.74,56.17,51,Card,Refunded,556.57,2025,October
O024390,C00336,R0069,2025-09-12,833.46,0,56,Wallet,Delivered,889.46,2025,September
O024391,C04356,R0032,2025-08-20,1152.96,115.3,26,UPI,Delivered,1063.66,2025,August
O024392,C01054,R0195,2024-06-24,824.04,0,26,Cash,Refunded,850.04,2024,June
O024393,C02770,R0043,2026-02-20,601.51,0,40,Wallet,Cancelled,641.51,2026,February
O024394,C03453,R0027,2025-10-13,1171.07,117.11,52,UPI,Delivered,1105.96,2025,October
O024395,C04734,R0037,2025-01-13,522.43,0,30,UPI,Delivered,552.43,2025,January
O024396,C03310,R0074,2024-04-25,1293.22,0,37,UPI,Delivered,1330.22,2024,April
O024397,C04072,R0048,2025-08-24,791.35,0,33,Cash,Delivered,824.35,2025,August
O024398,C01000,R0035,2024-09-30,724.49,0,57,UPI,Delivered,781.49,2024,September
O024399,C01374,R0083,2025-10-26,787.86,78.79,60,UPI,Cancelled,769.07,2025,October
O024400,C02547,R0090,2024-03-03,258.77,25.88,38,Cash,Delivered,270.89,2024,March
O024401,C00914,R0022,2025-08-20,306.78,30.68,33,Card,Delivered,309.1,2025,August
O024402,C04575,R0174,2026-02-11,1565.93,0,58,Cash,Cancelled,1623.93,2026,February
O024403,C01102,R0132,2024-01-05,769.06,76.91,51,UPI,Delivered,743.15,2024,January
O024404,C01288,R0118,2026-01-08,750,75,49,UPI,Cancelled,724,2026,January
O024405,C03072,R0111,2026-01-07,740.48,74.05,48,Card,Delivered,714.43,2026,January
O024406,C00661,R0043,2025-03-20,874.6,87.46,60,UPI,Refunded,847.14,2025,March
O024407,C01888,R0056,2024-12-18,1090.93,0,39,UPI,Delivered,1129.93,2024,December
O024408,C03767,R0141,2025-01-13,1234.17,0,46,Cash,Delivered,1280.17,2025,January
O024409,C03003,R0107,2024-06-12,1340.53,0,48,Card,Delivered,1388.53,2024,June
O024410,C04515,R0084,2024-07-06,545.64,54.56,27,Wallet,Delivered,518.08,2024,July
O024411,C00571,R0062,2025-04-06,1164.72,0,33,UPI,Cancelled,1197.72,2025,April
O024412,C02914,R0163,2024-10-20,1059.17,105.92,35,Card,Refunded,988.25,2024,October
O024413,C04452,R0123,2024-05-04,481.62,48.16,21,Card,Delivered,454.46,2024,May
O024414,C00234,R0187,2024-10-30,353.47,0,47,UPI,Cancelled,400.47,2024,October
O024415,C00332,R0103,2025-09-29,1320.75,132.08,30,UPI,Delivered,1218.67,2025,September
O024416,C03980,R0179,2026-02-27,301.41,30.14,31,UPI,Delivered,302.27,2026,February
O024417,C04237,R0102,2025-02-17,1308.75,0,58,UPI,Cancelled,1366.75,2025,February
O024418,C01415,R0131,2024-03-03,1380.17,138.02,34,UPI,Delivered,1276.15,2024,March
O024419,C03737,R0010,2025-05-24,871.57,0,29,Card,Refunded,900.57,2025,May
O024420,C01827,R0076,2025-10-02,1433.46,0,32,Wallet,Refunded,1465.46,2025,October
O024421,C02315,R0110,2024-01-02,772.12,0,32,UPI,Refunded,804.12,2024,January
O024422,C04033,R0174,2025-11-29,1416.19,0,34,Card,Cancelled,1450.19,2025,November
O024423,C00860,R0020,2026-01-21,1088.03,108.8,47,Cash,Cancelled,1026.23,2026,January
O024424,C04159,R0125,2024-07-03,944.7,0,30,Wallet,Refunded,974.7,2024,July
O024425,C04704,R0004,2025-02-14,351.39,0,51,Wallet,Delivered,402.39,2025,February
O024426,C03746,R0115,2024-03-08,647.41,0,48,Wallet,Delivered,695.41,2024,March
O024427,C00147,R0053,2024-04-08,1125.19,112.52,51,Wallet,Delivered,1063.67,2024,April
O024428,C02802,R0105,2024-06-26,617.05,0,42,UPI,Delivered,659.05,2024,June
O024429,C01403,R0167,2024-11-30,815.86,0,37,UPI,Delivered,852.86,2024,November
O024430,C04987,R0098,2025-02-26,756.53,0,32,UPI,Delivered,788.53,2025,February
O024431,C02694,R0107,2024-11-23,972.32,0,40,UPI,Delivered,1012.32,2024,November
O024432,C02667,R0090,2025-06-24,1043.24,0,28,UPI,Delivered,1071.24,2025,June
O024433,C02466,R0105,2025-07-20,912.54,0,51,Card,Delivered,963.54,2025,July
O024434,C00741,R0166,2024-08-06,748.02,0,20,UPI,Refunded,768.02,2024,August
O024435,C01083,R0039,2025-07-27,1407.96,140.8,50,UPI,Refunded,1317.16,2025,July
O024436,C03748,R0115,2025-03-21,538.13,53.81,58,Cash,Delivered,542.32,2025,March
O024437,C01057,R0009,2025-12-27,407.87,0,26,Cash,Refunded,433.87,2025,December
O024438,C00778,R0187,2025-02-18,555.08,55.51,43,UPI,Delivered,542.57,2025,February
O024439,C02615,R0152,2025-07-08,446.56,0,45,Wallet,Delivered,491.56,2025,July
O024440,C04036,R0014,2025-06-26,384.38,38.44,25,Card,Refunded,370.94,2025,June
O024441,C01878,R0061,2024-03-28,909.25,90.93,21,UPI,Cancelled,839.32,2024,March
O024442,C04620,R0185,2025-09-11,1228.46,0,24,UPI,Delivered,1252.46,2025,September
O024443,C01352,R0142,2024-02-24,667.96,0,35,Cash,Delivered,702.96,2024,February
O024444,C04700,R0015,2025-09-20,754.74,75.47,40,Cash,Delivered,719.27,2025,September
O024445,C01979,R0074,2024-11-22,1030.69,103.07,26,UPI,Delivered,953.62,2024,November
O024446,C02419,R0187,2025-07-04,647.46,64.75,23,Wallet,Delivered,605.71,2025,July
O024447,C03693,R0159,2024-02-11,868.81,86.88,36,Cash,Delivered,817.93,2024,February
O024448,C01275,R0182,2026-03-18,762.61,76.26,31,Cash,Refunded,717.35,2026,March
O024449,C03052,R0104,2024-01-18,293.71,29.37,51,UPI,Delivered,315.34,2024,January
O024450,C04783,R0166,2024-11-17,1150.55,115.06,47,UPI,Refunded,1082.49,2024,November
O024451,C01338,R0170,2025-04-11,1190.47,119.05,43,Cash,Refunded,1114.42,2025,April
O024452,C00569,R0196,2024-01-16,997.63,0,23,Wallet,Refunded,1020.63,2024,January
O024453,C02830,R0020,2024-11-14,486.25,48.62,37,Cash,Delivered,474.63,2024,November
O024454,C00163,R0029,2024-02-07,808.88,80.89,37,UPI,Delivered,764.99,2024,February
O024455,C04404,R0086,2026-03-31,725.26,72.53,54,Card,Delivered,706.73,2026,March
O024456,C01980,R0177,2025-07-17,390.14,0,39,Cash,Delivered,429.14,2025,July
O024457,C02308,R0069,2024-09-05,1450.39,145.04,30,UPI,Delivered,1335.35,2024,September
O024458,C02428,R0186,2025-12-30,1055.07,0,35,UPI,Delivered,1090.07,2025,December
O024459,C03528,R0187,2024-09-03,336.77,0,37,UPI,Refunded,373.77,2024,September
O024460,C03430,R0119,2024-05-08,681.35,0,34,UPI,Delivered,715.35,2024,May
O024461,C00231,R0192,2024-03-31,589.36,58.94,44,Wallet,Delivered,574.42,2024,March
O024462,C02364,R0086,2024-11-27,382.1,0,30,Wallet,Delivered,412.1,2024,November
O024463,C03710,R0174,2025-07-22,354.53,35.45,43,Cash,Delivered,362.08,2025,July
O024464,C02042,R0128,2024-08-06,1232.44,0,49,UPI,Cancelled,1281.44,2024,August
O024465,C04741,R0032,2025-11-01,1069.64,0,37,UPI,Delivered,1106.64,2025,November
O024466,C01758,R0086,2025-09-04,1328.07,132.81,42,UPI,Refunded,1237.26,2025,September
O024467,C00848,R0009,2024-07-06,923.78,92.38,21,UPI,Delivered,852.4,2024,July
O024468,C04516,R0039,2024-01-02,1122.26,0,30,Cash,Delivered,1152.26,2024,January
O024469,C03608,R0029,2025-08-04,826.5,82.65,46,Wallet,Refunded,789.85,2025,August
O024470,C03276,R0074,2024-08-27,1470.92,0,48,Wallet,Delivered,1518.92,2024,August
O024471,C04467,R0054,2024-09-20,1248.69,124.87,56,UPI,Delivered,1179.82,2024,September
O024472,C00871,R0097,2024-10-12,318.35,0,39,UPI,Delivered,357.35,2024,October
O024473,C00833,R0104,2024-03-12,923.29,0,45,UPI,Refunded,968.29,2024,March
O024474,C00716,R0010,2026-02-21,410.17,41.02,44,Wallet,Refunded,413.15,2026,February
O024475,C04043,R0083,2024-11-15,1402.39,0,56,Wallet,Delivered,1458.39,2024,November
O024476,C04397,R0048,2024-03-04,1551.35,0,53,UPI,Delivered,1604.35,2024,March
O024477,C02937,R0126,2025-07-19,534.69,0,24,Cash,Refunded,558.69,2025,July
O024478,C04591,R0111,2024-04-06,472.77,47.28,42,Wallet,Refunded,467.49,2024,April
O024479,C00536,R0135,2025-10-18,1147.96,0,54,UPI,Delivered,1201.96,2025,October
O024480,C02820,R0089,2024-11-23,1332.07,133.21,48,UPI,Delivered,1246.86,2024,November
O024481,C03449,R0158,2024-02-01,1278.59,127.86,34,UPI,Cancelled,1184.73,2024,February
O024482,C04085,R0149,2024-09-15,560.42,0,47,Card,Delivered,607.42,2024,September
O024483,C00216,R0001,2025-09-07,1404.52,0,37,Cash,Refunded,1441.52,2025,September
O024484,C04153,R0065,2024-03-23,286.37,0,26,UPI,Cancelled,312.37,2024,March
O024485,C00996,R0046,2024-02-28,254.92,0,43,UPI,Delivered,297.92,2024,February
O024486,C00450,R0094,2025-08-06,1220.74,122.07,36,Wallet,Delivered,1134.67,2025,August
O024487,C00933,R0066,2025-03-12,950.64,0,28,Cash,Refunded,978.64,2025,March
O024488,C02303,R0021,2024-05-17,1044.67,0,24,Cash,Refunded,1068.67,2024,May
O024489,C03114,R0115,2024-05-03,1353.54,135.35,21,UPI,Delivered,1239.19,2024,May
O024490,C03815,R0026,2025-05-12,310.63,31.06,39,UPI,Refunded,318.57,2025,May
O024491,C01193,R0161,2024-09-08,462.35,0,49,Card,Delivered,511.35,2024,September
O024492,C04423,R0105,2025-12-16,470.56,0,35,Card,Delivered,505.56,2025,December
O024493,C04613,R0026,2024-07-22,1237.79,0,23,UPI,Delivered,1260.79,2024,July
O024494,C04333,R0178,2025-05-22,1368.89,0,24,Cash,Delivered,1392.89,2025,May
O024495,C03832,R0028,2025-04-29,742.22,0,29,UPI,Cancelled,771.22,2025,April
O024496,C04713,R0119,2024-02-17,397.07,39.71,55,UPI,Delivered,412.36,2024,February
O024497,C02873,R0146,2024-04-28,386.99,38.7,28,UPI,Delivered,376.29,2024,April
O024498,C04552,R0061,2024-07-18,434.61,0,42,Cash,Delivered,476.61,2024,July
O024499,C02440,R0114,2025-12-10,504.35,50.44,21,UPI,Delivered,474.91,2025,December
O024500,C04621,R0167,2024-12-29,1066.47,0,48,UPI,Delivered,1114.47,2024,December
O024501,C04335,R0109,2024-01-20,455.08,0,49,UPI,Cancelled,504.08,2024,January
O024502,C01727,R0064,2024-04-08,1229.42,122.94,58,Cash,Cancelled,1164.48,2024,April
O024503,C03859,R0055,2025-12-11,1004.36,0,35,Wallet,Delivered,1039.36,2025,December
O024504,C03939,R0065,2024-01-05,563.63,0,41,UPI,Delivered,604.63,2024,January
O024505,C00086,R0061,2026-03-25,307.41,30.74,57,Card,Delivered,333.67,2026,March
O024506,C04076,R0026,2024-05-23,791.36,0,35,UPI,Delivered,826.36,2024,May
O024507,C02948,R0046,2026-04-20,1024.14,102.41,29,UPI,Refunded,950.73,2026,April
O024508,C03085,R0198,2025-04-09,406.22,0,50,UPI,Delivered,456.22,2025,April
O024509,C01740,R0072,2025-09-03,1309.28,130.93,45,Cash,Cancelled,1223.35,2025,September
O024510,C00516,R0196,2024-08-12,1329.84,132.98,41,UPI,Delivered,1237.86,2024,August
O024511,C02044,R0182,2026-03-11,323.78,0,51,Cash,Refunded,374.78,2026,March
O024512,C04129,R0186,2025-02-11,429.01,42.9,52,UPI,Cancelled,438.11,2025,February
O024513,C04769,R0103,2024-01-31,1084.09,0,30,Card,Delivered,1114.09,2024,January
O024514,C04789,R0187,2026-03-07,1294.84,0,21,UPI,Delivered,1315.84,2026,March
O024515,C02182,R0145,2025-10-28,552.62,55.26,48,UPI,Delivered,545.36,2025,October
O024516,C00567,R0116,2025-12-24,261.28,0,46,Cash,Delivered,307.28,2025,December
O024517,C01284,R0020,2024-03-08,1499.03,0,37,Cash,Delivered,1536.03,2024,March
O024518,C04899,R0110,2025-12-10,566.24,56.62,25,Wallet,Delivered,534.62,2025,December
O024519,C03349,R0006,2025-10-14,852.03,0,45,UPI,Cancelled,897.03,2025,October
O024520,C03878,R0016,2025-05-21,1004.52,0,25,Card,Delivered,1029.52,2025,May
O024521,C03012,R0168,2026-01-02,1323.32,0,59,UPI,Cancelled,1382.32,2026,January
O024522,C04594,R0178,2025-08-02,993.01,0,55,UPI,Delivered,1048.01,2025,August
O024523,C03556,R0169,2024-07-15,831.72,83.17,23,UPI,Cancelled,771.55,2024,July
O024524,C00734,R0177,2026-03-11,876.52,0,31,UPI,Cancelled,907.52,2026,March
O024525,C02402,R0169,2026-02-06,1448.76,0,21,Card,Delivered,1469.76,2026,February
O024526,C01240,R0189,2025-11-06,1238.93,0,57,UPI,Cancelled,1295.93,2025,November
O024527,C02299,R0070,2024-11-05,1418.62,141.86,32,UPI,Delivered,1308.76,2024,November
O024528,C02419,R0084,2024-06-05,716.17,0,23,UPI,Refunded,739.17,2024,June
O024529,C02993,R0046,2025-06-12,501.07,0,36,UPI,Cancelled,537.07,2025,June
O024530,C01981,R0144,2024-06-03,1050.99,0,46,Card,Delivered,1096.99,2024,June
O024531,C00630,R0001,2025-10-18,875.35,0,21,Cash,Delivered,896.35,2025,October
O024532,C03314,R0147,2024-11-28,249.34,0,41,Cash,Delivered,290.34,2024,November
O024533,C03563,R0085,2025-12-10,706.62,0,25,Wallet,Delivered,731.62,2025,December
O024534,C03984,R0077,2025-06-17,507.62,0,24,UPI,Cancelled,531.62,2025,June
O024535,C03813,R0067,2024-10-23,1264.72,0,31,Wallet,Delivered,1295.72,2024,October
O024536,C02898,R0022,2024-01-19,1553.38,155.34,29,Cash,Refunded,1427.04,2024,January
O024537,C00701,R0012,2024-02-12,1140.87,114.09,50,UPI,Delivered,1076.78,2024,February
O024538,C01830,R0005,2024-08-01,519.01,0,60,Cash,Delivered,579.01,2024,August
O024539,C03274,R0163,2026-02-04,1409.19,140.92,39,UPI,Cancelled,1307.27,2026,February
O024540,C01654,R0036,2025-06-15,406.08,0,47,Wallet,Refunded,453.08,2025,June
O024541,C04802,R0041,2024-03-24,467.23,0,31,Card,Delivered,498.23,2024,March
O024542,C04279,R0165,2024-04-10,526.88,0,50,Cash,Refunded,576.88,2024,April
O024543,C04652,R0018,2024-07-30,1212.55,121.25,32,Wallet,Refunded,1123.3,2024,July
O024544,C01291,R0180,2024-09-29,273.63,0,28,Card,Delivered,301.63,2024,September
O024545,C01195,R0181,2024-01-30,1164.94,0,54,UPI,Delivered,1218.94,2024,January
O024546,C04238,R0067,2025-07-18,896.28,0,56,UPI,Refunded,952.28,2025,July
O024547,C02372,R0050,2025-12-03,1046.3,0,23,Wallet,Cancelled,1069.3,2025,December
O024548,C04749,R0144,2024-10-15,1546.92,0,29,Card,Refunded,1575.92,2024,October
O024549,C02855,R0168,2024-09-03,1254.61,125.46,51,Card,Cancelled,1180.15,2024,September
O024550,C03868,R0038,2025-07-06,601.59,60.16,60,Card,Refunded,601.43,2025,July
O024551,C01927,R0107,2025-12-23,1006.05,100.61,36,Card,Delivered,941.44,2025,December
O024552,C01005,R0020,2025-06-27,454.15,45.41,24,UPI,Cancelled,432.74,2025,June
O024553,C01350,R0168,2025-05-08,1465.68,146.57,59,UPI,Cancelled,1378.11,2025,May
O024554,C01318,R0167,2026-01-23,1279.19,127.92,58,Card,Cancelled,1209.27,2026,January
O024555,C02638,R0051,2024-11-05,1133.83,113.38,49,Card,Delivered,1069.45,2024,November
O024556,C02887,R0168,2025-03-03,1394.31,139.43,40,Card,Refunded,1294.88,2025,March
